UrlOPC;Description;Mode;Outgoing Address;Format;Scale;Offset
GAR_UG4_DNP_1.EAF.UG4_TT_03SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_03SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_03SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_04SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_04SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_04SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_05SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_05SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_05SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_09SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_09SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_09SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_10SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_10SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_10SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_11SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_11SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_11SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_14SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_14SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_14SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_16SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_16SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_16SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_18SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_18SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_18SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.UG4_TT_20SGG_M.Value;GAR_UG4_DNP_1.EAF.UG4_TT_20SGG_M;Write;GAR_UG4_DNP_1.EAF.UG4_TT_20SGG_M.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA12.Value;GAR_UG4_DNP_1.EAF.EA12;Write;GAR_UG4_DNP_1.EAF.EA12.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA17.Value;GAR_UG4_DNP_1.EAF.EA17;Write;GAR_UG4_DNP_1.EAF.EA17.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA18.Value;GAR_UG4_DNP_1.EAF.EA18;Write;GAR_UG4_DNP_1.EAF.EA18.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA19.Value;GAR_UG4_DNP_1.EAF.EA19;Write;GAR_UG4_DNP_1.EAF.EA19.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA20.Value;GAR_UG4_DNP_1.EAF.EA20;Write;GAR_UG4_DNP_1.EAF.EA20.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA21.Value;GAR_UG4_DNP_1.EAF.EA21;Write;GAR_UG4_DNP_1.EAF.EA21.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA22.Value;GAR_UG4_DNP_1.EAF.EA22;Write;GAR_UG4_DNP_1.EAF.EA22.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA23.Value;GAR_UG4_DNP_1.EAF.EA23;Write;GAR_UG4_DNP_1.EAF.EA23.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA24.Value;GAR_UG4_DNP_1.EAF.EA24;Write;GAR_UG4_DNP_1.EAF.EA24.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA25.Value;GAR_UG4_DNP_1.EAF.EA25;Write;GAR_UG4_DNP_1.EAF.EA25.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA26.Value;GAR_UG4_DNP_1.EAF.EA26;Write;GAR_UG4_DNP_1.EAF.EA26.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA27.Value;GAR_UG4_DNP_1.EAF.EA27;Write;GAR_UG4_DNP_1.EAF.EA27.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA28.Value;GAR_UG4_DNP_1.EAF.EA28;Write;GAR_UG4_DNP_1.EAF.EA28.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA29.Value;GAR_UG4_DNP_1.EAF.EA29;Write;GAR_UG4_DNP_1.EAF.EA29.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA30.Value;GAR_UG4_DNP_1.EAF.EA30;Write;GAR_UG4_DNP_1.EAF.EA30.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA31.Value;GAR_UG4_DNP_1.EAF.EA31;Write;GAR_UG4_DNP_1.EAF.EA31.Value;Float;1;0
GAR_UG4_DNP_1.EAF.EA32.Value;GAR_UG4_DNP_1.EAF.EA32;Write;GAR_UG4_DNP_1.EAF.EA32.Value;Float;1;0
GAR_UG4_DNP_1.EAM.UG4_MGE_L1L2.Value;GAR_UG4_DNP_1.EAM.UG4_MGE_L1L2;Write;GAR_UG4_DNP_1.EAM.UG4_MGE_L1L2.Value;Float;1;0
GAR_UG4_DNP_1.EAM.UG4_MGE_L2L3.Value;GAR_UG4_DNP_1.EAM.UG4_MGE_L2L3;Write;GAR_UG4_DNP_1.EAM.UG4_MGE_L2L3.Value;Float;1;0
GAR_UG4_DNP_1.EAM.UG4_MGE_L1L3.Value;GAR_UG4_DNP_1.EAM.UG4_MGE_L1L3;Write;GAR_UG4_DNP_1.EAM.UG4_MGE_L1L3.Value;Float;1;0
GAR_UG4_DNP_1.EAM.UG4_MGE_I1.Value;GAR_UG4_DNP_1.EAM.UG4_MGE_I1;Write;GAR_UG4_DNP_1.EAM.UG4_MGE_I1.Value;Float;1;0
GAR_UG4_DNP_1.EAM.UG4_MGE_I2.Value;GAR_UG4_DNP_1.EAM.UG4_MGE_I2;Write;GAR_UG4_DNP_1.EAM.UG4_MGE_I2.Value;Float;1;0
GAR_UG4_DNP_1.EAM.UG4_MGE_I3.Value;GAR_UG4_DNP_1.EAM.UG4_MGE_I3;Write;GAR_UG4_DNP_1.EAM.UG4_MGE_I3.Value;Float;1;0
GAR_UG4_DNP_1.EAM.UG4_MGE_P.Value;GAR_UG4_DNP_1.EAM.UG4_MGE_P;Write;GAR_UG4_DNP_1.EAM.UG4_MGE_P.Value;Float;1;0
GAR_UG4_DNP_1.EAM.UG4_MGE_Q.Value;GAR_UG4_DNP_1.EAM.UG4_MGE_Q;Write;GAR_UG4_DNP_1.EAM.UG4_MGE_Q.Value;Float;1;0
GAR_UG4_DNP_1.EAM.UG4_MGE_FP.Value;GAR_UG4_DNP_1.EAM.UG4_MGE_FP;Write;GAR_UG4_DNP_1.EAM.UG4_MGE_FP.Value;Float;1;0
GAR_UG4_DNP_1.EAM.UG4_MGE_F.Value;GAR_UG4_DNP_1.EAM.UG4_MGE_F;Write;GAR_UG4_DNP_1.EAM.UG4_MGE_F.Value;Float;1;0
GAR_UG4_DNP_1.EAM.UG4_MGE_E.Value;GAR_UG4_DNP_1.EAM.UG4_MGE_E;Write;GAR_UG4_DNP_1.EAM.UG4_MGE_E.Value;Float;1;0
GAR_UG4_DNP_1.EAM.UG4_RV_REF_POT.Value;GAR_UG4_DNP_1.EAM.UG4_RV_REF_POT;Write;GAR_UG4_DNP_1.EAM.UG4_RV_REF_POT.Value;Float;1;0
GAR_UG4_DNP_1.EAM.UG4_RT_REF_KV.Value;GAR_UG4_DNP_1.EAM.UG4_RT_REF_KV;Write;GAR_UG4_DNP_1.EAM.UG4_RT_REF_KV.Value;Float;1;0
GAR_UG4_DNP_1.EAM.UG4_M_RT_Q.Value;GAR_UG4_DNP_1.EAM.UG4_M_RT_Q;Write;GAR_UG4_DNP_1.EAM.UG4_M_RT_Q.Value;Float;1;0
GAR_UG4_DNP_1.EAM.M48700.Value;GAR_UG4_DNP_1.EAM.M48700;Write;GAR_UG4_DNP_1.EAM.M48700.Value;Float;1;0
GAR_UG4_DNP_1.EAM.M48705.Value;GAR_UG4_DNP_1.EAM.M48705;Write;GAR_UG4_DNP_1.EAM.M48705.Value;Float;1;0
GAR_UG4_DNP_1.EAM.M48706.Value;GAR_UG4_DNP_1.EAM.M48706;Write;GAR_UG4_DNP_1.EAM.M48706.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_HZ_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_HZ_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_HZ_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_FPC_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_FPC_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_FPC_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_FPB_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_FPB_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_FPB_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_FPA_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_FPA_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_FPA_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_ST_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_ST_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_ST_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_SC_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_SC_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_SC_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_SB_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_SB_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_SB_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_SA_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_SA_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_SA_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_QT_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_QT_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_QT_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_QC_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_QC_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_QC_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_QB_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_QB_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_QB_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_QA_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_QA_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_QA_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_PT_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_PT_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_PT_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_PC_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_PC_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_PC_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_PB_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_PB_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_PB_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_PA_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_PA_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_PA_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_IT_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_IT_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_IT_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_IC_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_IC_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_IC_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_IB_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_IB_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_IB_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_IA_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_IA_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_IA_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_VCA_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_VCA_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_VCA_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_VBC_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_VBC_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_VBC_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_VAB_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_VAB_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_VAB_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_VCN_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_VCN_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_VCN_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_VBN_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_VBN_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_VBN_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAM.SE7_MGE_VAN_M.Value;GAR_UG4PC_DNP_1.EAM.SE7_MGE_VAN_M;Write;GAR_UG4PC_DNP_1.EAM.SE7_MGE_VAN_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.SA9_LT_01WES_M.Value;GAR_UG4PC_DNP_1.EAF.SA9_LT_01WES_M;Write;GAR_UG4PC_DNP_1.EAF.SA9_LT_01WES_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.SA9_LT_01WDR_M.Value;GAR_UG4PC_DNP_1.EAF.SA9_LT_01WDR_M;Write;GAR_UG4PC_DNP_1.EAF.SA9_LT_01WDR_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.SA9_ET_01ECA_M.Value;GAR_UG4PC_DNP_1.EAF.SA9_ET_01ECA_M;Write;GAR_UG4PC_DNP_1.EAF.SA9_ET_01ECA_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.SA9_ET_02ECA_M.Value;GAR_UG4PC_DNP_1.EAF.SA9_ET_02ECA_M;Write;GAR_UG4PC_DNP_1.EAF.SA9_ET_02ECA_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA5.Value;GAR_UG4PC_DNP_1.EAF.EA5;Write;GAR_UG4PC_DNP_1.EAF.EA5.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA6.Value;GAR_UG4PC_DNP_1.EAF.EA6;Write;GAR_UG4PC_DNP_1.EAF.EA6.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA7.Value;GAR_UG4PC_DNP_1.EAF.EA7;Write;GAR_UG4PC_DNP_1.EAF.EA7.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA8.Value;GAR_UG4PC_DNP_1.EAF.EA8;Write;GAR_UG4PC_DNP_1.EAF.EA8.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA9.Value;GAR_UG4PC_DNP_1.EAF.EA9;Write;GAR_UG4PC_DNP_1.EAF.EA9.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA10.Value;GAR_UG4PC_DNP_1.EAF.EA10;Write;GAR_UG4PC_DNP_1.EAF.EA10.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA11.Value;GAR_UG4PC_DNP_1.EAF.EA11;Write;GAR_UG4PC_DNP_1.EAF.EA11.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA12.Value;GAR_UG4PC_DNP_1.EAF.EA12;Write;GAR_UG4PC_DNP_1.EAF.EA12.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.SA9_IT_21ECC_M.Value;GAR_UG4PC_DNP_1.EAF.SA9_IT_21ECC_M;Write;GAR_UG4PC_DNP_1.EAF.SA9_IT_21ECC_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.SA9_ET_21ECC_M.Value;GAR_UG4PC_DNP_1.EAF.SA9_ET_21ECC_M;Write;GAR_UG4PC_DNP_1.EAF.SA9_ET_21ECC_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.SA9_IT_22ECC_M.Value;GAR_UG4PC_DNP_1.EAF.SA9_IT_22ECC_M;Write;GAR_UG4PC_DNP_1.EAF.SA9_IT_22ECC_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.SA9_ET_22ECC_M.Value;GAR_UG4PC_DNP_1.EAF.SA9_ET_22ECC_M;Write;GAR_UG4PC_DNP_1.EAF.SA9_ET_22ECC_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.SA9_PT_01ACS_M.Value;GAR_UG4PC_DNP_1.EAF.SA9_PT_01ACS_M;Write;GAR_UG4PC_DNP_1.EAF.SA9_PT_01ACS_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.SA9_LT_03SMH_M.Value;GAR_UG4PC_DNP_1.EAF.SA9_LT_03SMH_M;Write;GAR_UG4PC_DNP_1.EAF.SA9_LT_03SMH_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.SA9_LT_04SMH_M.Value;GAR_UG4PC_DNP_1.EAF.SA9_LT_04SMH_M;Write;GAR_UG4PC_DNP_1.EAF.SA9_LT_04SMH_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.SA9_LT_05SMH_M.Value;GAR_UG4PC_DNP_1.EAF.SA9_LT_05SMH_M;Write;GAR_UG4PC_DNP_1.EAF.SA9_LT_05SMH_M.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA21.Value;GAR_UG4PC_DNP_1.EAF.EA21;Write;GAR_UG4PC_DNP_1.EAF.EA21.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA22.Value;GAR_UG4PC_DNP_1.EAF.EA22;Write;GAR_UG4PC_DNP_1.EAF.EA22.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA23.Value;GAR_UG4PC_DNP_1.EAF.EA23;Write;GAR_UG4PC_DNP_1.EAF.EA23.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA24.Value;GAR_UG4PC_DNP_1.EAF.EA24;Write;GAR_UG4PC_DNP_1.EAF.EA24.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA25.Value;GAR_UG4PC_DNP_1.EAF.EA25;Write;GAR_UG4PC_DNP_1.EAF.EA25.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA26.Value;GAR_UG4PC_DNP_1.EAF.EA26;Write;GAR_UG4PC_DNP_1.EAF.EA26.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA27.Value;GAR_UG4PC_DNP_1.EAF.EA27;Write;GAR_UG4PC_DNP_1.EAF.EA27.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA28.Value;GAR_UG4PC_DNP_1.EAF.EA28;Write;GAR_UG4PC_DNP_1.EAF.EA28.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA29.Value;GAR_UG4PC_DNP_1.EAF.EA29;Write;GAR_UG4PC_DNP_1.EAF.EA29.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA30.Value;GAR_UG4PC_DNP_1.EAF.EA30;Write;GAR_UG4PC_DNP_1.EAF.EA30.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA31.Value;GAR_UG4PC_DNP_1.EAF.EA31;Write;GAR_UG4PC_DNP_1.EAF.EA31.Value;Float;1;0
GAR_UG4PC_DNP_1.EAF.EA32.Value;GAR_UG4PC_DNP_1.EAF.EA32;Write;GAR_UG4PC_DNP_1.EAF.EA32.Value;Float;1;0
